104,286285069.92,0.0
105,273313396.094,0.0
106,303641184.344,0.01
107,278016869.123,0.0
108,289940396.405,0.01
109,296980725.636,0.0
110,294742977.484,0.0
111,289752945.42,0.0
112,280984028.784,0.01
113,290518231.904,0.0
114,274183845.024,0.0
115,285619289.414,0.0
116,294540082.538,0.01
117,294030802.209,0.0
118,293532857.842,0.0
119,294220494.381,0.01
120,291497156.009,0.01
121,290591409.47,0.0
122,284463169.1,0.0
123,288088484.898,0.0
124,292963196.119,0.0
125,292396570.391,0.01
126,286390308.043,0.0
127,290237824.034,0.01
128,287380190.001,0.0
129,288169404.294,0.0
130,291486810.798,0.0
131,299562124.109,0.0
132,291614643.575,0.0
133,284066840.462,0.01
134,287378827.636,0.01
135,298651185.315,0.01
136,288597592.687,0.0
137,300548822.073,0.01
138,285653027.664,0.0
139,295914465.574,0.0
140,287841554.102,0.01
141,297125160.879,0.01
142,288061721.564,0.0
143,297625218.982,0.0
144,286708848.274,0.0
145,282765129.72,0.0
146,290217204.274,0.0
147,279441299.959,0.0
148,296390751.863,0.0
149,304366659.422,0.0
150,300427677.129,0.0
151,291989305.208,0.0
152,303270470.973,0.01
153,301411685.984,0.01
154,293681971.168,0.0
155,292700324.572,0.01
156,278195756.051,0.0
157,298315458.948,0.0
158,275510149.841,0.01
159,292800881.064,0.0
160,298284605.06,0.0
161,293445636.595,0.01
162,291201581.001,0.0
163,293348386.043,0.0
164,296079824.842,0.0
165,280462108.655,0.0
166,291521176.739,0.0
167,287088219.139,0.0
168,297523101.161,0.0
169,300420829.287,0.0
170,277688150.136,0.0
171,291306410.524,0.01
172,298569877.558,0.0
173,280322210.431,0.01
174,280413705.755,0.0
175,290318227.046,0.01
176,292244012.873,0.0
177,291465667.992,0.01
178,283113112.66,0.0
179,288635759.207,0.0
180,279532156.872,0.0
181,291238909.945,0.01
182,297792653.631,0.0
183,296193889.554,0.0
184,286786391.225,0.01
185,286521133.671,0.01
186,283690121.181,0.0
187,288818240.353,0.0
188,300315129.753,0.0
189,293351928.903,0.0
190,286335342.161,0.01
191,297573326.496,0.0
192,288601225.793,0.01
193,286773692.713,0.0
194,278973247.614,0.0
195,285386926.719,0.0
196,287356476.483,0.0
197,289950991.8,0.0
198,284875329.036,0.0
199,283808959.658,0.0
200,288494215.206,0.01
201,297876452.301,0.0
202,296743367.889,0.0
203,292324301.011,0.0
204,276332598.418,0.0
205,282038824.832,0.0
206,284511882.585,0.0
207,293980738.252,0.01
208,286741569.82,0.0
209,295172879.924,0.0
210,286277347.539,0.01
211,291290821.012,0.0
212,288326278.872,0.0
213,291652337.616,0.0
214,288440849.692,0.0
215,296061294.418,0.0
216,286664901.437,0.01
217,292046233.577,0.0
218,296846328.1,0.0
219,287812922.141,0.0
220,297066870.276,0.0
221,296881779.696,0.0
222,286072036.138,0.01
223,291484004.916,0.0
224,287465230.224,0.01
225,278867196.784,0.0
226,289993220.271,0.01
227,279252377.437,0.01
228,284840571.998,0.0
229,281631576.294,0.0
230,298987542.114,0.0
231,289597005.177,0.0
232,293196016.704,0.0
233,289135885.798,0.0
234,292830800.797,0.01
235,291905191.101,0.0
236,298914198.781,0.0
237,282385201.016,0.0
238,294843450.758,0.0
239,287221402.321,0.01
240,289496564.677,0.01
241,278467336.228,0.0
242,288957741.632,0.0
243,278028218.232,0.0
244,295537820.106,0.01
245,289767183.993,0.01
246,290581104.191,0.01
247,285751590.736,0.01
248,289468600.076,0.0
249,291473387.119,0.0
250,292037595.221,0.0
251,283819687.989,0.0
252,289141571.397,0.0
253,289146382.607,0.0
254,289903252.722,0.0
255,281061137.861,0.01
256,288143523.898,0.01
257,297825529.992,0.0
258,293366436.336,0.0
259,299007798.608,0.0
260,286090374.167,0.01
261,289558346.588,0.01
262,285851782.104,0.0
263,284040974.131,0.01
264,295890750.531,0.01
265,303126641.471,0.01
266,288513142.35,0.0
267,293926206.754,0.0
268,290523737.325,0.0
269,288304832.852,0.0
270,292942762.657,0.0
271,285238374.803,0.01
272,297435192.023,0.0
273,284466322.087,0.01
274,295358851.228,0.01
275,286204467.648,0.0
276,290015411.583,0.0
277,284345443.994,0.0
278,281046446.765,0.01
279,289044837.764,0.0
280,290605584.149,0.0
281,288387917.142,0.01
282,297755256.742,0.0
283,295471200.965,0.0
284,293956836.532,0.0
285,291949621.692,0.0
286,279720430.608,0.0
287,291746451.827,0.0
288,291078298.488,0.0
289,290466705.326,0.0
290,299463519.313,0.0
291,288556401.517,0.0
292,290777532.06,0.0
293,283492027.759,0.01
294,281215719.085,0.0
295,293178180.056,0.0
296,281522684.742,0.0
297,305376857.231,0.0
298,295323235.55,0.01
299,311692419.519,0.01
300,283252529.198,0.01
301,285146624.683,0.0
302,297466219.825,0.0
303,282465477.578,0.01
304,296542168.866,0.01
305,292979685.453,0.01
306,283807113.704,0.0
307,289618211.818,0.0
308,295429511.775,0.0
309,293278271.839,0.01
310,290549469.824,0.0
311,287235907.066,0.0
312,287679837.57,0.0
313,281190552.487,0.0
314,298938108.133,0.01
315,281977294.073,0.0
316,292282866.506,0.01
317,292289675.745,0.0
318,294852941.954,0.0
319,296345827.326,0.0
320,295262856.099,0.01
321,289116220.245,0.0
322,282072721.177,0.01
323,270352123.714,0.0
324,278822639.379,0.0
325,302900917.032,0.0
326,298942630.258,0.0
327,292276211.653,0.0
328,277854662.367,0.0
329,283613703.175,0.0
330,290238441.9,0.0
331,288743140.14,0.0
332,282250956.365,0.0
333,282146981.357,0.0
334,284191115.63,0.0
335,289268531.003,0.0
336,293468320.578,0.01
337,289721906.803,0.01
338,295928155.113,0.01
339,277334359.566,0.0
340,284313849.867,0.0
341,296099252.355,0.01
342,297120494.455,0.0
343,296940891.111,0.0
344,293414728.029,0.01
345,290158222.337,0.0
346,283273730.537,0.0
347,287062879.133,0.01
348,293097911.954,0.0
349,291632062.521,0.0
350,291647860.674,0.0
351,286500278.873,0.0
352,306256015.08,0.0
353,281968458.337,0.0
354,295858093.619,0.0
355,289955538.629,0.0
356,292341952.853,0.01
357,284919433.241,0.01
358,292693543.999,0.0
359,293610129.264,0.0
360,289366412.809,0.0
361,280081094.444,0.01
362,293229372.683,0.01
363,285257133.182,0.0
364,290680591.993,0.01
365,291875337.349,0.0
366,285299575.456,0.0
367,293933581.212,0.01
368,286021336.417,0.01
369,291271939.284,0.01
370,293296496.201,0.0
371,293782805.032,0.0
372,289434432.353,0.01
373,301888577.018,0.01
374,284115244.384,0.0
375,293047829.951,0.01
376,283119441.602,0.01
377,288931878.127,0.01
378,290299487.223,0.01
379,291542372.723,0.01
380,300496793.277,0.0
381,295216296.585,0.01
382,284709988.317,0.0
383,293520238.548,0.0
384,297286687.429,0.0
385,297403153.51,0.01
386,289125015.668,0.0
387,287252872.463,0.0
388,295371485.953,0.0
389,296440027.81,0.0
390,290697665.187,0.0
391,286237261.176,0.0
392,279579608.471,0.01
393,286933248.988,0.0
394,292850099.831,0.0
395,288059496.656,0.0
396,289547397.597,0.01
397,281630932.952,0.0
398,285373930.487,0.0
399,282658424.081,0.0
400,287307367.952,0.0
401,293784458.172,0.0
402,297048861.511,0.01
403,283198953.244,0.01
404,292118257.426,0.0
405,287837419.397,0.0
406,288460817.672,0.01
407,294038272.694,0.0
408,286014857.876,0.01
409,275694322.879,0.0
410,290214718.285,0.01
411,286530614.343,0.0
412,287741686.097,0.01
413,291575312.577,0.0
414,274890444.968,0.01
415,275778360.807,0.0
416,291346350.01,0.0
417,286071769.806,0.0
418,288809253.113,0.0
419,297965061.036,0.0
420,298024237.469,0.0
421,282301749.358,0.0
422,289676684.733,0.0
423,289008076.364,0.0
424,287714209.935,0.01
425,287306037.854,0.01
426,283254730.626,0.0
427,281530866.558,0.0
428,295691455.293,0.0
429,286388155.85,0.0
430,294451299.511,0.01
431,292525253.239,0.0
432,294752326.168,0.01
433,292051831.719,0.0
434,293979297.433,0.01
435,295520287.024,0.0
436,295763752.829,0.0
437,291748706.533,0.0
438,299605854.881,0.0
439,287977950.781,0.0
440,293553827.548,0.0
441,287722432.632,0.0
442,283762039.877,0.0
443,283015453.5,0.0
444,288686130.201,0.01
445,288344910.613,0.0
446,291350257.667,0.01
447,289139138.899,0.0
448,292611357.173,0.01
449,282135160.013,0.01
450,284125478.511,0.0
451,280748698.432,0.0
452,291852241.932,0.01
453,287735437.013,0.0
454,294393716.789,0.0
455,288744393.214,0.0
456,290011031.062,0.01
457,290237311.773,0.0
458,284875183.56,0.0
459,293807211.182,0.01
460,302496388.377,0.0
461,288999359.077,0.0
462,285907793.659,0.0
463,282890943.975,0.0
464,288802417.266,0.0
465,278157391.619,0.0
466,288424937.109,0.0
467,300203048.77,0.0
468,275917409.465,0.0
469,291865039.681,0.0
470,283416900.923,0.0
471,285291105.324,0.0
472,280113928.318,0.01
473,287649407.461,0.01
474,294001216.371,0.01
475,287975263.221,0.0
476,294087001.948,0.0
477,296187360.849,0.0
478,294153678.996,0.0
479,285000105.093,0.0
480,291954982.882,0.01
481,287866812.422,0.0
482,292538965.428,0.01
483,301678510.278,0.0
484,283156626.408,0.0
485,277536176.185,0.0
486,289452217.782,0.0
487,294795198.683,0.01
488,292820768.308,0.0
489,291938248.667,0.0
490,281352945.181,0.01
491,291357337.875,0.01
492,290624857.014,0.01
493,294671526.308,0.0
494,287194087.557,0.0
495,287404914.066,0.0
496,274951620.991,0.01
497,287694484.545,0.0
498,295176776.71,0.0
499,291625648.491,0.0
500,285859961.091,0.0
501,282638061.249,0.0
502,299393706.087,0.01
503,292567070.133,0.0
504,304475044.389,0.0
505,290726155.262,0.0
506,283408069.952,0.01
507,281825220.097,0.01
508,292510534.325,0.0
509,295216050.36,0.0
510,289108172.506,0.0
511,285998588.107,0.0
512,290320820.516,0.01
513,280619765.846,0.0
514,292120186.496,0.0
515,284266404.928,0.0
516,284328239.858,0.0
517,291448208.018,0.0
518,292745007.426,0.0
519,286506947.861,0.0
520,278416159.038,0.0
521,293835333.082,0.0
522,291224067.001,0.0
523,303916063.465,0.0
524,288629699.105,0.0
525,282398178.99,0.0
526,289850021.005,0.01
527,287752830.394,0.0
528,282899569.983,0.0
529,288399422.234,0.0
530,289855010.115,0.0
531,288805435.753,0.01
532,293509185.431,0.0
533,282526104.11,0.0
534,300078723.31,0.0
535,289370430.658,0.0
536,286864657.307,0.0
537,296357958.572,0.0
538,284351588.143,0.0
539,280853828.069,0.0
540,291248258.514,0.0
541,297149823.358,0.01
542,295252850.491,0.0
543,283904844.577,0.0
544,290448691.924,0.01
545,295050655.303,0.0
546,290074995.435,0.0
547,299135528.643,0.0
548,292294190.582,0.0
549,296077343.13,0.0
550,283391292.985,0.0
551,290427871.302,0.0
552,296524654.523,0.0
553,293821107.731,0.01
554,289311392.43,0.0
555,280155299.539,0.01
556,291890786.299,0.01
557,289314218.86,0.0
558,302007985.112,0.0
559,291637998.44,0.01
560,279205237.449,0.01
561,296015691.888,0.0
562,279532483.317,0.01
563,290857451.211,0.0
564,277482040.189,0.0
565,301171511.431,0.01
566,288515681.959,0.0
567,296922598.073,0.0
568,280956715.043,0.01
569,281956226.995,0.0
570,294753209.936,0.01
571,286238189.479,0.0
572,284630418.73,0.0
573,292922861.788,0.0
574,290886182.628,0.0
575,300508835.02,0.0
576,286015545.324,0.0
577,285471625.304,0.0
578,293705674.997,0.0
579,295857963.228,0.0
580,299854299.58,0.01
581,293194120.286,0.01
582,305958484.293,0.0
583,289418700.727,0.01
584,280442328.862,0.0
585,283607682.16,0.0
586,287602721.8,0.0
587,295705653.315,0.0
588,280630998.189,0.0
589,281179850.139,0.0
590,287158752.591,0.0
591,297759936.771,0.0
592,288266659.129,0.0
593,283403270.987,0.0
594,291908613.097,0.0
595,288533888.982,0.0
596,281390279.195,0.01
597,295539105.781,0.0
598,291398888.08,0.01
599,284535318.464,0.01
600,282771969.646,0.0
601,286242768.421,0.0
602,291907619.425,0.0
603,284316742.11,0.01
604,288994289.903,0.0
605,294512948.454,0.0
606,293463502.516,0.0
607,293947936.535,0.0
608,285550003.488,0.0
609,284308685.519,0.0
610,279853620.271,0.0
611,296493305.686,0.01
612,273315362.082,0.01
613,293803510.037,0.0
614,285736517.35,0.0
615,293204360.068,0.0
616,302917914.571,0.01
617,299164159.005,0.0
618,285717864.74,0.0
619,290023121.825,0.0
620,283343129.848,0.0
621,286835525.389,0.0
622,300148695.224,0.0
623,284749621.225,0.0
624,295969342.442,0.0
625,280258584.257,0.0
626,274369772.856,0.0
627,292246869.519,0.0
628,294377182.941,0.0
629,290906345.693,0.01
630,285773590.18,0.0
631,286203283.869,0.0
632,293604776.635,0.0
633,282229543.503,0.0
634,295801554.616,0.01
635,302716351.958,0.0
636,301810230.489,0.0
637,285109706.618,0.0
638,291775227.573,0.01
639,292346948.234,0.0
640,283634909.861,0.0
641,288984364.252,0.0
642,306165843.968,0.0
643,283900567.43,0.0
644,290548817.136,0.0
645,287452994.927,0.0
646,299066234.142,0.0
647,287294954.81,0.0
648,299235685.839,0.0
649,276766524.82,0.0
650,286090763.617,0.0
651,288407258.483,0.01
652,290335848.585,0.0
653,286414868.324,0.0
654,291316092.394,0.0
655,300826100.031,0.0
656,295564592.852,0.0
657,294324128.737,0.0
658,290291013.122,0.0
659,303174382.748,0.01
660,291155261.717,0.0
661,294456957.243,0.0
662,291832283.568,0.0
663,290794240.308,0.0
664,289899746.668,0.01
665,297687683.656,0.0
666,289185080.155,0.01
667,287813395.236,0.0
668,286153544.524,0.0
669,284716668.207,0.0
670,284998187.746,0.01
671,295451484.641,0.0
672,298319038.407,0.0
673,282814206.91,0.0
674,282891465.457,0.0
675,298329841.465,0.0
676,287870285.406,0.0
677,290108937.606,0.01
678,300212662.864,0.0
679,279679252.339,0.0
680,302705780.963,0.0
681,289478212.679,0.0
682,281308712.501,0.0
683,290385676.469,0.0
684,295082055.654,0.0
685,291447257.053,0.0
686,286397292.278,0.01
687,285547603.681,0.0
688,299723278.245,0.0
689,282843038.992,0.0
690,287479495.067,0.01
691,303229924.03,0.0
692,298657429.391,0.01
693,281792325.519,0.0
694,285664876.195,0.0
695,290071260.581,0.0
696,300379950.908,0.0
697,295894804.829,0.01
698,280050195.017,0.0
699,290483900.426,0.01
700,281361283.539,0.0
701,292591316.444,0.0
702,291580522.537,0.01
703,291088221.481,0.0
704,290065769.817,0.0
705,283295443.157,0.0
706,287843905.381,0.0
707,289169711.973,0.0
708,294399469.944,0.0
709,280106616.035,0.01
710,283799984.677,0.0
711,284829430.723,0.0
712,288341250.553,0.0
713,293034073.386,0.0
714,297437137.589,0.01
715,290984568.623,0.0
716,290510571.453,0.01
717,289860687.273,0.0
718,295988715.39,0.01
719,294787490.875,0.0
720,291653694.065,0.01
721,280476334.793,0.01
722,293550831.907,0.0
723,279094540.928,0.0
724,298341732.597,0.0
725,286273244.481,0.01
726,295193658.99,0.0
727,296021539.498,0.0
728,283490808.806,0.0
729,283459042.725,0.0
730,292250519.812,0.0
731,304264702.162,0.0
732,284276657.526,0.0
733,294777075.708,0.0
734,294864863.41,0.0
735,299397619.994,0.0
736,284090322.931,0.0
737,286442313.179,0.0
738,290519686.84,0.01
739,283979600.968,0.0
740,285637363.07,0.0
741,280314685.661,0.0
742,293185411.072,0.01
743,296571265.965,0.0
744,293212165.752,0.0
745,286373258.325,0.01
746,290888902.772,0.0
747,295139822.736,0.0
748,287527497.725,0.0
749,291600645.747,0.0
750,283202713.507,0.0
751,283364126.421,0.0
752,287259978.092,0.0
753,294929533.561,0.0
754,286402011.11,0.0
755,286938426.566,0.0
756,286494358.656,0.0
757,287222442.887,0.0
758,299962282.19,0.0
759,286756282.57,0.01
760,289120992.163,0.0
761,287997572.783,0.01
762,284386143.309,0.0
763,289325737.304,0.0
764,291507448.036,0.01
765,295835000.929,0.0
766,293136360.041,0.0
767,291203141.564,0.0
768,302308797.413,0.01
769,290062609.193,0.01
770,297875446.0,0.0
771,286598953.19,0.0
772,278472934.542,0.0
773,294183606.798,0.0
774,286888316.691,0.0
775,297126291.14,0.01
776,286563423.862,0.0
777,294588789.257,0.01
778,290006673.338,0.0
779,293012471.391,0.01
780,291172134.573,0.0
781,292804719.143,0.0
782,286936454.006,0.01
783,289789663.708,0.0
784,293622934.735,0.0
785,285505232.537,0.0
786,295860759.928,0.0
787,288696956.066,0.0
788,292650942.013,0.0
789,288821178.919,0.0
790,280884765.53,0.0
791,287951911.139,0.0
792,278035904.585,0.0
793,296041770.102,0.0
794,294376931.129,0.0
795,278933989.772,0.0
796,299325429.879,0.0
797,298521153.998,0.0
798,294301279.168,0.0
799,304215315.11,0.01
800,293393682.883,0.0
801,284690598.105,0.0
802,292180247.656,0.01
803,305114476.17,0.0
804,302107039.4,0.01
805,286924021.979,0.01
806,287369541.936,0.0
807,284209743.864,0.0
808,292174290.426,0.01
809,297138385.308,0.0
810,288432563.865,0.01
811,284924556.188,0.0
812,290215867.753,0.0
813,288783463.508,0.0
814,293842469.791,0.01
815,288724214.665,0.0
816,293711407.034,0.0
817,290536546.1,0.01
818,292725353.707,0.0
819,290741157.229,0.01
820,283263190.409,0.0
821,289194115.303,0.0
822,290098409.349,0.0
823,288439496.913,0.0
824,275770346.337,0.0
825,292096931.573,0.0
826,287046410.468,0.0
827,287022666.017,0.0
828,293798101.598,0.0
829,281566977.723,0.01
830,296795323.624,0.0
831,287674000.485,0.0
832,287405427.991,0.0
833,278357016.118,0.0
834,286355627.999,0.0
835,291110594.537,0.0
836,293477188.753,0.0
837,276131716.173,0.0
838,293585930.596,0.0
839,284550654.998,0.0
840,287126753.478,0.0
841,290551648.186,0.0
842,289751759.414,0.0
843,297250199.521,0.0
844,292754391.119,0.01
845,291548929.659,0.0
846,295013751.636,0.0
847,284225000.585,0.0
848,287906032.177,0.0
849,281449103.426,0.01
850,284274391.267,0.0
851,290052157.942,0.0
852,291079042.285,0.0
853,299207901.157,0.0
854,288092341.488,0.0
855,296941122.546,0.01
856,284921384.563,0.0
857,287911017.555,0.01
858,294643730.02,0.0
859,280906017.218,0.0
860,296592842.653,0.0
861,283867484.547,0.0
862,289715314.109,0.01
863,292047441.373,0.0
864,290618943.092,0.0
865,288297329.141,0.01
866,298624869.783,0.0
867,293857386.708,0.01
868,296011724.082,0.01
869,290000374.607,0.0
870,304430687.671,0.0
871,300737512.574,0.0
872,303910556.537,0.0
873,278066825.841,0.0
874,290672818.866,0.01
875,291567080.465,0.01
876,288955638.672,0.0
877,288742522.479,0.01
878,305478728.931,0.0
879,275141881.493,0.0
880,282193919.465,0.0
881,293198282.328,0.0
882,279207749.332,0.0
883,286913713.277,0.0
884,280598323.639,0.0
885,291025422.645,0.0
886,288298631.47,0.0
887,290342299.154,0.0
888,292693105.182,0.0
889,279989449.322,0.0
890,294729566.678,0.0
891,285546621.144,0.01
892,286469516.235,0.0
893,291459402.093,0.0
894,287126392.646,0.0
895,282225492.23,0.0
896,281850793.587,0.0
897,276295040.484,0.0
898,297692422.142,0.0
899,288285655.849,0.01
900,285308047.373,0.0
901,288807844.927,0.0
902,277373082.003,0.01
903,293794055.496,0.0
904,286788878.007,0.0
905,291802881.39,0.0
906,281233932.864,0.0
907,286406773.749,0.0
908,290434448.502,0.0
909,297525148.532,0.0
910,304038111.618,0.0
911,302798222.278,0.01
912,277581842.083,0.0
913,292698235.338,0.0
914,290717429.925,0.0
915,288781499.532,0.01
916,295389018.713,0.01
917,285147886.229,0.0
918,281671213.642,0.0
919,288984631.633,0.0
920,297127136.316,0.01
921,294725431.527,0.0
922,292307053.986,0.01
923,298580125.657,0.0
924,287327785.401,0.0
925,290481393.213,0.01
926,284775902.279,0.0
927,290574174.832,0.0
928,285973866.913,0.0
929,298729867.621,0.0
930,289553422.322,0.0
931,284852801.703,0.01
932,292019776.856,0.0
933,293546433.285,0.0
934,294819032.057,0.0
935,284981750.242,0.0
936,293629654.064,0.0
937,300286627.313,0.0
938,295749279.835,0.0
939,292038255.383,0.0
940,296396738.857,0.0
941,282322235.822,0.0
942,298612228.805,0.0
943,289882709.881,0.0
944,285350314.737,0.0
945,281500709.694,0.0
946,283772711.842,0.0
947,289808692.531,0.01
948,288045622.758,0.0
949,283826426.324,0.0
950,295436412.875,0.0
951,289108546.802,0.0
952,286879994.607,0.0
953,295446508.828,0.0
954,279276165.352,0.01
955,291985654.132,0.0
956,291660550.853,0.01
957,282962064.777,0.0
958,285020538.021,0.01
959,282828794.088,0.0
960,290479254.638,0.0
961,301542331.816,0.0
962,293406952.605,0.0
963,282260816.089,0.01
964,296146024.75,0.0
965,287680293.631,0.01
966,300851821.647,0.01
967,283015560.735,0.0
968,288285182.88,0.0
969,298770691.039,0.0
970,302121696.217,0.0
971,299175206.331,0.0
972,291029489.321,0.0
973,300950046.569,0.0
974,288274406.722,0.0
975,290861091.198,0.0
976,299660352.615,0.0
977,289481040.978,0.0
978,290504662.456,0.0
979,284265045.548,0.0
980,284545061.025,0.01
981,281354807.268,0.0
982,279761341.286,0.0
983,298966768.888,0.0
984,281569293.779,0.0
985,289693936.449,0.0
986,300334432.271,0.0
987,296207071.478,0.0
988,294745977.652,0.01
989,294518951.502,0.01
990,294636447.928,0.0
991,286181605.654,0.0
992,300271988.846,0.0
993,292937637.441,0.0
994,296777096.205,0.01
995,287120122.066,0.0
996,297396705.439,0.0
997,285744283.411,0.0
998,289849051.681,0.0
999,297543129.325,0.0
